artist,genre,lyric
katy perry,pop,juicy j yeah ya'll know what it is katy perry juicy j uhhuh let's rage   katy perry i knew you were you were gonna come to me and here you are but you better choose carefully 'cause i i'm capable of anything of anything and everything make me your aphrodite make me your one and only but don't make me your enemy enemy your enemy your enemy your enemy   katy perry so you wanna play with magic boy you should know what you're fallin' for baby do you dare to do this 'cause i'm coming at you like a dark horse are you ready for ready for a perfect storm perfect storm 'cause once you're mine once you're mine there's no going back   katy perry mark my words this love will make you levitate like a bird like a bird without a cage we're down to earth if you choose to walk away don't walk away walk away it's in the palm of your hand now baby it's a yes or a no no maybe so just be sure before you give it all to me all to me give it all to me   katy perry so you wanna play with magic boy you should know what you're fallin' for baby do you dare to do this 'cause i'm coming at you like a dark horse are you ready for ready for a perfect storm perfect storm 'cause once you're mine once you're mine there's no going back   juicy j she's a beast i call her karma come back she eat your heart out like jeffrey dahmer woo be careful try not to lead her on shawty's heart is on steroids 'cause her love is so strong you may fall in love when you meet her meet her if you get the chance you better keep her keep her she's sweet as pie but if you break her heart she turn cold as a freezer freezer that fairy tale ending with a knight in shining armor she can be my sleeping beauty i'm gon' put her in a coma woo damn i think i love her shawty's so bad i'm sprung and i don't care she ride me like a roller coaster turn the bedroom into a fair a fair her love is like a drug i was tryna hit it and quit it but lil mama so dope i messed around and got addicted   katy perry so you wanna play with magic boy you should know what you're fallin' for you should know baby do you dare to do this 'cause i'm coming at you like a dark horse like a dark horse are you ready for ready for ready for a perfect storm perfect storm a perfect storm 'cause once you're mine once you're mine there's no going back  produced by max martin and dr luke video directed by matthew cullen
katy perry,pop,quavo ayy yeah katy perry migos ayy   katy perry 'cause i'm all that you want boy all that you can have boy got me spread like a buffet bon a bon appétit baby appetite for seduction fresh out the oven melt in your mouth kind of lovin' bon a bon appétit baby woo   katy perry looks like you've been starving you've got those hungry eyes woo you could use some sugar 'cause your levels ain't right woo i'm a fivestar michelin a kobe flown in woo you want what i'm cooking boy  pre katy perry let me take you woo under candlelight we can wine and dine a table for two and it's okay woo if you take your time eat with your hands fine i'm on the menu   katy perry 'cause i'm all that you want boy all that you can have boy got me spread like a buffet bon a bon appétit baby appetite for seduction fresh out the oven melt in your mouth kind of lovin' bon a bon appétit baby woo   katy perry  quavo so you want some more well i'm open 4 woo wanna keep you satisfied customer's always right woo hope you've got some room for the world's best cherry pie woo gonna hit that sweet tooth ayy boy  pre katy perry quavo  both let me take you woo under candlelight we can wine and dine a table for two and it's okay woo if you take your time ayy eat with your hands fine yeah i'm on the menu go ahead   katy perry  quavo 'cause i'm all that you want boy all that you want all that you can have boy ayy got me spread like a buffet bon a bon appétit baby bon appétit appetite for seduction fresh out the oven fresh out the oven melt in your mouth kind of lovin' bon appétit baby 'cause i'm all that you want boy all that you can have boy got me spread like a buffet bon a bon appétit baby bon appétit appetite for seduction fresh out the oven melt in your mouth kind of lovin' bon a bon appétit baby quavo   quavo sweet potato pie it'll change your mind change got you running back for seconds running every single night  4 takeoff i'm the one they say can change your life takeoff no waterfall she drippin' wet you like my ice blast she say she want a migo night now i ask her what's the price hold on if she do right told her get whatever you like  5 offset offset i grab her legs and now divide aight make her do a donut when she ride aight looking at the eyes of a dime make you blind in her spine and my diamonds change the climate  6 quavo  katy perry sweet tooth no tooth fairy whipped cream no dairy got her hot light on screaming i'm ready but no horses no carriage   katy perry  quavo 'cause i'm all that you want boy all that you want all that you can have boy oh got me spread like a buffet bon a bon appétit baby eat it up eat it up eat it up appetite for seduction yeah yeah yeah fresh out the oven melt in your mouth kind of lovin' bon a bon appétit baby bon appétit   quavo  katy perry under candlelight yeah woo bon appétit baby
katy perry,pop,i used to bite my tongue and hold my breath scared to rock the boat and make a mess so i sat quietly agreed politely i guess that i forgot i had a choice i let you push me past the breaking point i stood for nothing so i fell for everything  pre you held me down but i got up hey already brushing off the dust you hear my voice your hear that sound like thunder gonna shake the ground you held me down but i got up hey get ready cause i had enough i see it all i see it now   i got the eye of the tiger a fighter dancing through the fire 'cause i am a champion and youre gonna hear me roar louder louder than a lion 'cause i am a champion and youre gonna hear me roar  post oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh youre gonna hear me roar   now im floating like a butterfly stinging like a bee i earned my stripes i went from zero to my own hero  pre you held me down but i got up hey already brushing off the dust you hear my voice you hear that sound like thunder gonna shake the ground you held me down but i got up got up get ready 'cause i've had enough i see it all i see it now   i got the eye of the tiger a fighter dancing through the fire 'cause i am a champion and youre gonna hear me roar louder louder than a lion 'cause i am a champion and youre gonna hear me roar  post oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh youre gonna hear me roar oh oh oh oh oh oh oh oh oh oh oh oh oh oh you'll hear me roar oh oh oh oh oh oh oh youre gonna hear me roar   roar roar roar roar roar   i got the eye of the tiger a fighter dancing through the fire 'cause i am a champion and youre gonna hear me roar oh louder louder than a lion 'cause i am a champion and youre gonna hear me roar  post oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh yeah youre gonna hear me roar oh oh oh oh oh oh oh oh oh oh oh oh oh oh you'll hear me roar oh oh oh oh oh oh oh youre gonna hear me roar  video directed by grady hall  mark kudsi produced by dr luke  max martin
katy perry,pop,i'm losing my selfcontrol yeah youre starting to trickle back in but i don't wanna fall down the rabbit hole cross my heart i won't do it again  pre i tell myself tell myself tell myself draw the line and i do i do but once in a while i trip up and i cross the line and i think of you   two years and just like that my head still takes me back thought it was done but i guess its never really over oh we were such a mess but wasn't it the best thought it was done but i guess it's never really over  post just because it's over doesn't mean it's really over and if i think it over maybe you'll be coming over again and i'll have to get over you all over again just because its over doesnt mean it's really over and if i think it over maybe youll be coming over again and i'll have to get over you all over again   i guess i could try hypnotherapy i gotta rewire this brain 'cause i can't even go on the internet without even checking your name  pre i tell myself tell myself tell myself draw the line and i do i do but once in a while i trip up and i cross the line i think of you   two years and just like that my head still takes me back thought it was done but i guess its never really over oh we were such a mess but wasn't it the best thought it was done but i guess it's never really over  post just because it's over doesn't mean it's really over and if i think it over maybe you'll be coming over again and i'll have to get over you all over again just because it's over doesn't mean it's really over and if i think it over maybe you'll be coming over again and i'll have to get over you all over again   thought we kissed goodbye thought we meant this time was the last but i guess it's never really over thought we drew the line right through you and i can't keep going back i guess it's never really over yeah   two years and just like that my head still takes me back thought it was done but i guess it's never really over  post just because it's over doesn't mean it's really over and if i think it over maybe you'll be coming over again and i'll have to get over you all over again and i'll have to get over you all over again just because it's over doesn't mean it's really over and if i think it over maybe you'll be coming over again and i'll have to get over you all over again over you all over again   thought we kissed goodbye thought we meant this time was the last but i guess it's never really over thought we drew the line right through you and i can't keep going back i guess it's never really over
katy perry,pop,do you ever feel like a plastic bag drifting through the wind wanting to start again do you ever feel feel so paperthin like a house of cards one blow from caving in do you ever feel already buried deep six feet under screams but no one seems to hear a thing do you know that there's still a chance for you 'cause there's a spark in you  pre you just gotta ignite the light and let it shine just own the night like the fourth of july   'cause baby you're a firework come on show 'em what you're worth make 'em go aah aah aah as you shoot across the sky baby you're a firework come on let your colors burst make 'em go aah aah aah you're gonna leave them all in awe awe awe   you don't have to feel like a waste of space you're original cannot be replaced if you only knew what the future holds after a hurricane comes a rainbow maybe a reason why all the doors are closed so you could open one that leads you to the perfect road like a lightning bolt your heart will glow and when it's time you'll know  pre you just gotta ignite the light and let it shine just own the night like the fourth of july   'cause baby you're a firework come on show 'em what you're worth make 'em go aah aah aah as you shoot across the sky baby you're a firework come on let your colors burst make 'em go aah aah aah you're gonna leave them all in awe awe awe   boom boom boom even brighter than the moon moon moon it's always been inside of you you you and now it's time to let it through   'cause baby you're a firework come on show 'em what you're worth make 'em go aah aah aah as you shoot across the sky baby you're a firework come on let your colors burst make 'em go aah aah aah you're gonna leave them all in awe awe awe   boom boom boom even brighter than the moon moon moon boom boom boom even brighter than the moon moon moon
katy perry,pop,summer after high school when we first met we'd make out in your mustang to radiohead and on my 8th birthday we got matching tattoos used to steal your parents' liquor and climb to the roof talk about our future like we had a clue never planned that one day i'd be losing you   in another life i would be your girl we'd keep all our promises be us against the world in another life i would make you stay so i don't have to say you were the one that got away the one that got away   i was june and you were my johnny cash never one without the other we made a pact sometimes when i miss you i put those records on whoa someone said you had your tattoo removed saw you downtown singing the blues it's time to face the music i'm no longer your muse   but in another life i would be your girl we'd keep all our promises be us against the world in another life i would make you stay so i don't have to say you were the one that got away the one that got away  post the one the one the one the one that got away   all this money can't buy me a time machine no can't replace you with a million rings no i should've told you what you meant to me whoa 'cause now i pay the price   in another life i would be your girl we'd keep all our promises be us against the world in another life i would make you stay so i don't have to say you were the one that got away the one that got away  post the one the one the one the one the one the one in another life i would make you stay so i don't have to say you were the one that got away the one that got away
katy perry,pop,i won't just survive oh you will see me thrive can write my story i'm beyond the archetype i won't just conform no matter how you shake my core cause my roots they run deep oh  pre  oh ye of so little faith don't doubt it don't doubt it victory is in my veins i know it i know it and i will not negotiate i'll fight it i'll fight it i will transform   when when the fire's at my feet again and the vultures all start circling they're whispering you're out of time but still i rise this is no mistake no accident when you think the final nail is in think again don't be surprised i will still rise   i must stay conscious through the madness and chaos so i call on my angels they say  pre  oh ye of so little faith don't doubt it don't doubt it victory is in your veins you know it you know it and you will not negotiate just fight it just fight it and be transformed   cause when when the fire's at my feet again and the vultures all start circling they're whispering you're out of time but still i rise this is no mistake no accident when you think the final nail is in think again don't be surprised i will still rise   don't doubt it don't doubt it oh oh oh oh you know it you know it still rise just fight it just fight it don't be surprised i will still rise
katy perry,pop,kanye west i got a dirty mind i got filthy ways im tryna bathe my ape in your milky way im a legend i'm irreverent i be reverend ill be so faaaaaar up we don't give a fuhuhuck welcome to the danger zone step into the fantasy you are not invited to the other side of sanity they callin' me an alien a big headed astronaut maybe it's because ya boy yeezy get ass a lot   katy perry youre so hypnotizing could you be the devil could you be an angel your touch magnetizing feels like i am floating leaves my body glowing they say be afraid youre not like the others futuristic lover different dna they dont understand you  pre katy perry you're from a whole 'nother world a different dimension you open my eyes and im ready to go lead me into the light   katy perry kiss me kikikiss me infect me with your lovin' fill me with your poison take me tatatake me wanna be a victim ready for abduction boy youre an alien your touch so foreign its supernatural extraterrestrial   katy perry you're so supersonic wanna feel your powers stun me with your lasers your kiss is cosmic every move is magic  pre katy perry you're from a whole 'nother world a different dimension you open my eyes and im ready to go lead me into the light   katy perry kiss me kikikiss me infect me with your lovin' fill me with your poison take me tatatake me wanna be a victim ready for abduction boy youre an alien your touch so foreign its supernatural extraterrestrial   kanye west i know a bar out in mars where they driving spaceships instead of cars cop a prada space suit up out the stars getting stupid high straight up out the jars pockets on shrek rockets on deck tell me what's next alien sex i'mma disrobe you then i'mma probe you see i abducted you so i tell you what to do i tell you what to do what to do what to do   katy perry kiss me kikikiss me infect me with your lovin' fill me with your poison take me tatatake me wanna be a victim ready for abduction boy youre an alien your touch so foreign its supernatural extraterrestrial extraterrestrial extraterrestrial   katy perry boy youre an alien your touch so foreign its supernatural extraterrestrial
katy perry,pop,this was never the way i planned not my intention i got so brave drink in hand lost my discretion it's not what i'm used to just wanna try you on i'm curious for you caught my attention   i kissed a girl and i liked it the taste of her cherry chapstick i kissed a girl just to try it i hope my boyfriend don't mind it it felt so wrong it felt so right don't mean i'm in love tonight i kissed a girl and i liked it i liked it   no i don't even know your name it doesn't matter you're my experimental game just human nature it's not what good girls do not how they should behave my head gets so confused hard to obey   i kissed a girl and i liked it the taste of her cherry chapstick i kissed a girl just to try it i hope my boyfriend don't mind it it felt so wrong it felt so right don't mean i'm in love tonight i kissed a girl and i liked it i liked it   us girls we are so magical soft skin red lips so kissable hard to resist so touchable too good to deny it ain't no big deal it's innocent   i kissed a girl and i liked it the taste of her cherry chapstick i kissed a girl just to try it i hope my boyfriend don't mind it it felt so wrong it felt so right don't mean i'm in love tonight i kissed a girl and i liked it i liked it
katy perry,pop,snoop dogg greetings loved ones let's take a journey   katy perry i know a place where the grass is really greener warm wet and wild there must be something in the water sipping gin and juice laying underneath the palm trees undone the boys break their necks tryna creep a little sneak peek at us  pre katy perry you could travel the world but nothing comes close to the golden coast once you party with us you'll be falling in love ohohohohohohoh   katy perry california girls we're unforgettable daisy dukes bikinis on top sunkissed skin so hot we'll melt your popsicle ohohohohoh ohohohohohohoh california girls we're undeniable fine fresh fierce we got it on lock west coast represent now put your hands up ohohohohoh ohohohohohohoh   katy perry sex sex on the beach we don't mind sand in our stilettos we freak in my jeep horn honks snoop doggy dogg on the stereo ohoh  pre katy perry you could travel the world you could travel the world but nothing comes close to the golden coast once you party with us once you party with us you'll be falling in love ohohohohohohoh   katy perry  snoop dogg california girls we're unforgettable california daisy dukes bikinis on top sunkissed skin so hot we'll melt your popsicle ohohohohoh ohohohohohohoh california girls california we're undeniable fine fresh fierce we got it on lock west coast represent west coast now put your hands up ohohohohoh ohohohohohohoh   snoop dogg  katy perry both toned tan fit and ready turn it up cause it's getting heavy wild wild west coast these are the girls i love the most i mean the ones i mean like she's the one kiss her touch her squeeze her buns uh the girl's a freak she drive a jeep and live on the beach i'm okay i won't play i love the bay just like i love la venice beach and palm springs summertime is everything homeboys banging out all that ass hanging out bikinis zucchinis martinis no weenies just the king and a queenie katy my lady yeah lookie here baby uhhuh i'm all up on ya 'cause you representin' california ohoh yeah   katy perry  snoop dogg california girls we're unforgettable daisy dukes bikinis on top sunkissed skin so hot we'll melt your popsicle ohohohohoh ohohohohohohoh come on come on california girls we're undeniable fine fresh fierce we got it on lock west coast represent west coast west coast now put your hands up aye aye ohohohohoh ohohohohohohoh   snoop dogg  katy perry california california girls california girls man california hahahaha california girls i really wish you all could be california girls
katy perry,pop,yeah i'm thankful scratch that baby i'm grateful gotta say it's really been a while but now i got back that smile smile i'm so thankful scratch that baby i'm grateful now you see me shine from a mile finally got back that smile smile   every day groundhog day goin' through motions felt so fake not myself not my best felt like i failed the test  pre but every tear has been a lesson rejection can be god's protection long hard road to get that redemption but no shortcuts to a blessin'   yeah i'm thankful scratch that baby i'm grateful gotta say it's really been a while but now i got back that smile smile i'm so thankful scratch that baby i'm grateful now you see me shine from a mile finally got back that smile smile   i'm 0 remodeled used to be dull now i sparkle had a piece of humble pie that ego check saved my life  pre now i got a smile like lionel richie big and bright need shades just to see me tryna stay alive just like i'm the bee gees oh woah a mona lisa masterpiece now i'm   yeah i'm thankful scratch that baby i'm grateful gotta say it's really been a while but now i got back that smile c'mon smile woo i'm so thankful scratch that baby i'm grateful so grateful now you see me shine from a mile finally got back that smile smile oh oh   i'm so thankful 'cause i finally 'cause i finally i'm so grateful 'cause i finally 'cause i finally oh   yeah i'm thankful scratch that baby i'm grateful gotta say it's really been a while but now i got back that smile woo smile i'm so thankful scratch that baby i'm grateful now you see me shine from a mile finally got back that smile smile oh oh   i'm so thankful 'cause i finally 'cause i finally smile oh i'm so grateful 'cause i finally 'cause i finally smile oh oh
katy perry,pop,told them your dreams and they all started laughing i guess you're out of your mind 'til it actually happens  pre i'm the small town one in seven billion why can't it be me   they told me i was out there tried to knock me down took those sticks and stones showed 'em i could build a house they tell me that i'm crazy but i'll never let 'em change me 'til they cover me in daisies daisies daisies they said i'm going nowhere tried to count me out took those sticks and stones showed 'em i could build a house they tell me that i'm crazy but i'll never let 'em change me 'til they cover me in daisies daisies daisies   when did we all stop believing in magic why did we put all our hopes in a box in the attic  pre i'm the long shot i'm the hail mary why can't it be me   they told me i was out there tried to knock me down knock me down took those sticks and stones showed 'em i could build a house they tell me that i'm crazy but i'll never let 'em change me 'til they cover me in daisies daisies daisies they said i'm going nowhere tried to count me out took those sticks and stones showed 'em i could build a house they tell me that i'm crazy but i'll never let 'em change me 'til they cover me in daisies daisies daisies   hey hey oh cover me in daisies hey hey  pre i'm the small town one in seven billion why can't it be me   they told me i was out there tried to knock me down took those sticks and stones showed 'em i could build a house they tell me that i'm crazy but i'll never let 'em change me 'til they cover me in daisies daisies daisies they said i'm going nowhere tried to count me out count me out took those sticks and stones showed 'em i could build a house they tell me that i'm crazy but i'll never let 'em change me 'til they cover me in daisies daisies daisies
katy perry,pop,you think i'm pretty without any makeup on you think i'm funny when i tell the punch line wrong i know you get me so i let my walls come down down before you met me i was alright but things were kinda heavy you brought me to life now every february you'll be my valentine valentine  pre let's go all the way tonight no regrets just love we can dance until we die you and i we'll be young forever   you make me feel like i'm living a teenage dream the way you turn me on i can't sleep let's run away and don't ever look back don't ever look back my heart stops when you look at me just one touch now baby i believe this is real so take a chance and don't ever look back don't ever look back   we drove to cali and got drunk on the beach got a motel and built a fort out of sheets i finally found you my missing puzzle piece i'm complete  pre let's go all the way tonight no regrets just love we can dance until we die you and i we'll be young forever   you make me feel like i'm living a teenage dream the way you turn me on i can't sleep let's run away and don't ever look back don't ever look back my heart stops when you look at me just one touch now baby i believe this is real so take a chance and don't ever look back don't ever look back   i'mma get your heart racing in my skintight jeans be your teenage dream tonight let you put your hands on me in my skintight jeans be your teenage dream tonight tonight tonight tonight tonight tonight tonight   you make me you make me feel like i'm living a teenage dream the way you turn me on i can't sleep let's run away and don't ever look back don't ever look back no my heart stops when you look at me just one touch now baby i believe this is real ohoh so take a chance and don't ever look back don't ever look back   i'mma get your heart racing in my skintight jeans be your teenage dream tonight let you put your hands on me in my skintight jeans be your teenage dream tonight tonight tonight tonight tonight tonight tonight  produced by dr luke benny blanco and max martin
post malone,hip-hop/rap,post malone hahahahaha tank god ayy ayy   post malone i've been fuckin' hoes and poppin' pillies man i feel just like a rockstar star ayy ayy all my brothers got that gas and they always be smokin' like a rasta 'sta fuckin' with me call up on a uzi and show up man them the shottas 'tas when my homies pull up on your block they make that thing go grrratatata ta pow pow pow ayy ayy   post malone switch my whip came back in black i'm startin' sayin' rest in peace to bon scott scott ayy close that door we blowin' smoke she ask me light a fire like i'm morrison 'son ayy act a fool on stage prolly leave my fuckin' show in a cop car car ayy shit was legendary threw a tv out the window of the montage cocaine on the table liquor pourin' don't give a damn dude your girlfriend is a groupie she just tryna get in sayin' i'm with the band ayy ayy now she actin' outta pocket tryna grab up on my pants hundred bitches in my trailer say they ain't got a man and they all brought a friend yeah ayy ayy ayy   post malone i've been fuckin' hoes and poppin' pillies man i feel just like a rockstar star ayy ayy all my brothers got that gas and they always be smokin' like a rasta 'sta fuckin' with me call up on a uzi and show up man them the shottas 'tas when my homies pull up on your block they make that thing go grrratatata ta pow pow pow    savage i've been in the hills fuckin' superstars feelin' like a popstar    drankin' henny bad bitches jumpin' in the pool and they ain't got on no bra bra hit her from the back pullin' on her tracks and now she screamin' out no más yeah yeah yeah they like savage why you got a  car garage and you only got six cars  i ain't with the cakin' how you kiss that kiss that your wifey say i'm lookin' like a whole snack big snack green hundreds in my safe i got old racks old racks la bitches always askin' where the coke at   livin' like a rockstar smash out on a cop car sweeter than a poptart you know you are not hard i done made the hot chart 'member i used to trap hard livin' like a rockstar i'm livin' like a rockstar ayy   post malone   savage i've been fuckin' hoes and poppin' pillies man i feel just like a rockstar star ayy ayy all my brothers got that gas and they always be smokin' like a rasta 'sta yeah yeah yeah yeah fuckin' with me call up on a uzi and show up man them the shottas 'tas when my homies pull up on your block they make that thing go grrratatata ta grrratatatata   post malone star star rockstar rockstar star rockstar rockstar feel just like a rock rockstar rockstar rockstar feel just like a
post malone,hip-hop/rap,double ot i'm a new three   saucin' saucin' i'm saucin' on you i'm swaggin' i'm swaggin' i'm swaggin' ohooh swaggin' i'm ballin' i'm ballin' iverson on you swish ooh ayy watch out watch out watch out yeah that's my shot that's my shot that's my shot yeah spendin' i'm spendin' all my fuckin' pay   i got me some braids and i got me some hoes started rockin' the sleeve i can't ball with no joes you know how i do it concords on my toes this shit is hard ooh i ain't rich yet but you know i ain't broke i i ain't broke i so if i see it i like it buy that from the store i that from the store i i'm with some white girls and they lovin' the coca coca like they ot double ot like i'm kd smokin' og smokin' og and you know me in my s and my gold teeth and my gold teeth bitch i'm smiling bet you see me from the nosebleeds nosebleeds i'm a new three and i change out to my new s to my new s  pre white iverson when i started ballin' i was young you gon' think about me when i'm gone i need that money like the ring i never won i won   saucin' saucin' i'm saucin' on you i'm swaggin' i'm swaggin' i'm swaggin' ohooh i'm ballin' i'm ballin' iverson on you on you on you watch out watch out watch out yeah that's my shot that's my shot that's my shot yeah spendin' i'm spendin' all my fuckin' pay   ooh stoney cigarettes and a headband commas commas in my head man slumped over like a dead man red and black 'bout my bread man i'm the answer never question lace up learn a lesson bitch i'm saucin' wow i do this often don't do no talkin' no my options right when i walk in jump all them jordans ooh i'm ballin' money jumpin' like i'm davis from new orleans or bitch i'm harden i don't miss nothin' fuck practice this shit just happens know y'all can't stand it ayy i have it i never pass it i work my magic high average ball on these bastards it makes me happy it's tragic i make it happen and all y'all shaqtin'  pre white iverson when i started ballin' i was young you gon' think about me when i'm gone i need that money like the ring i never won i won   saucin' saucin' i'm saucin' on you i'm swaggin' i'm swaggin' i'm swaggin' ohooh i'm ballin' i'm ballin' iverson on you watch out watch out watch out yeah that's my shot that's my shot that's my shot yeah spendin' i'm spendin' all my fuckin' pay   oohooh oohooh oohooh oohooh
post malone,hip-hop/rap,post malone mmmmm yeah yeah mmmmm yeah hey   post malone my momma called seen you on tv son said shit done changed ever since we was on i dreamed it all ever since i was young they said i wouldn't be nothing now they always say congratulations uh uh uh worked so hard forgot how to vacation uhhuh they ain't never had the dedication uh uh people hatin' say we changed and look we made it uh uh yeah we made it uh uh uh   post malone they was never friendly yeah now i'm jumping out the bentley yeah and i know i sound dramatic yeah but i know i had to have it yeah for the money i'm a savage yeah i be itching like a addict yeah i'm surrounded twenty bad bitches yeah but they didn't know me last year yeah everyone wanna act like they important yeahyeahyeah yeahyeahyeah but all that mean nothing when i saw my dough yuh yeahyeahyeah yeahyeahyeah everyone countin' on me drop the ball yuh yeahyeahyeah yeahyeahyeah everything custom like i'm at the border yeah yeah if you fuck with winning put your lighters to the sky how could i make cents when i got millions on my mind coming with that bullshit i just put it to the side balling since a baby they could see it in my eyes   post malone  quavo my momma called seen you on tv son said shit done changed ever since we was on i dreamed it all ever since i was young they said i wouldn't be nothing now they always say congratulations congratulations worked so hard forgot how to vacation ooh they ain't never had the dedication uh uh ayy people hatin' say we changed and look we made it uh uh yeah we made it uh uh uh yeah   quavo i was patient yeah oh i was patient ayy ooh now i can scream that we made it we made it now everywhere everywhere i go they say 'gratulation ooh young nigga young nigga graduation yeah i pick up the rock and i ball baby ball i'm looking for someone to call baby brr but right now i got a situation ayy never old benben franklins cash big rings ooh champagne champagne my life is like a ball game ball game but instead i'm in the trap though trap though pot so big call it super bowl super bowl super bowl call the hoes brr get in the rolls skrrt topfloor lifestyle top huncho and post yeah ayy malone ayy i gotta play on my phone ayy you know what i'm on ayy huncho houdini is gone ayy   post malone  quavo my momma called seen you on tv son said shit done changed ever since we was on i dreamed it all ever since i was young they said i wouldn't be nothing now they always say congratulations ayy uh uh uh worked so hard forgot how to vacation uhhuh ooh they ain't never had the dedication ayy uh uh people hatin' say we changed and look we made it yeah  uh uh yeah we made it ayy   hey hey hey hey hey hey hey hey
post malone,hip-hop/rap,post malone damn my ap goin' psycho lil' mama bad like michael can't really trust nobody with all this jewelry on you my roof look like a noshow got diamonds by the boatload come with the tony romo for clowns and all the bozos my ap goin' psycho lil' mama bad like michael can't really trust nobody with all this jewelry on you my roof look like a noshow got diamonds by the boatload don't act like you my friend when i'm rollin' through my ends though   post malone you stuck in the friend zone i tell that fourfive the fifth ayy hunnid bands inside my shorts dechino the shit ayy try to stuff it all in but it don't even fit ayy know that i been with the shits ever since a jit ayy i made my first million i'm like shit this is it ayy 0 for a walkthrough man we had that bitch lit ayy had so many bottles gave ugly girl a sip out the window of the benzo we get seen in the rent' and i'm like woah man my neck so goddamn cold diamonds wet my tshirt soaked i got homies let it go oh my money thick won't ever fold she said can i have some to hold and i can't ever tell you no   post malone damn my ap goin' psycho lil' mama bad like michael can't really trust nobody with all this jewelry on you my roof look like a noshow got diamonds by the boatload come with the tony romo for clowns and all the bozos my ap goin' psycho lil' mama bad like michael can't really trust nobody with all this jewelry on you my roof look like a noshow got diamonds by the boatload don't act like you my friend when i'm rollin' through my ends though   ty dolla ign the ap goin' psycho my rollie goin' brazy i'm hittin' lil' mama she wanna have my babies it's fifty on the pinky chain so stanky you should see the whip promise i can take yo' bitch dolla ridin' in an old school chevy it's a drop top boolin' with a thotthot she gon' give me toptop just one switch i can make the ass drop hey ayy take you to the smoke shop we gon' get high ayy we gon' hit rodeo dial up valentino we gon' hit pico take you where i'm from take you to the slums this ain't happen overnight no these diamonds real bright saint laurent jeans still in my vans though all vvs' put you in a necklace girl you look beautiful tonight stars on the roof they matching with the jewelry   post malone damn my ap goin' psycho lil' mama bad like michael can't really trust nobody with all this jewelry on you my roof look like a noshow got diamonds by the boatload come with the tony romo for clowns and all the bozos my ap goin' psycho lil' mama bad like michael can't really trust nobody with all this jewelry on you my roof look like a noshow got diamonds by the boatload don't act like you my friend when i'm rollin' through my ends though
post malone,hip-hop/rap,ooh i fall apart ooh yeah mmm yeah   she told me that i'm not enough yeah and she left me with a broken heart yeah she fooled me twice and it's all my fault yeah she cut too deep now she left me scarred yeah now there's so many thoughts goin' through my brain yeah and now i'm takin' these shots like it's novocaine yeah   ooh i fall apart down to my core ooh i fall apart down to my core ooh didn't know it before surprised when you caught me off guard all this damn jewelry i bought you was my shorty i thought   never caught a feelin' this hard harder than the liquor i pour tell me you don't want me no more but i can't let go everybody told me so feelin' like i sold my soul devil in the form of a whore devil in the form of a whore you said it no you said it no you said that shit we'd be together oh   ooh i fall apart down to my core ooh i fall apart down to my core ooh didn't know it before surprised when you caught me off guard all this damn jewelry i bought you was my shorty i thought   ice keep pourin' and the drink keep flowin' try to brush it off but it keep on goin' covered in scars and i can't help showin' whippin' in the foreign and the tears keep rollin' ice keep droppin' and the drink keep flowin' try to brush it off but it keep on goin' all these scars can't help from showin' whippin' in the foreign and the tears keep blowin' yeah   ooh i fall apart down to my core ooh i fall apart down to my core ooh didn't know it before surprised when you caught me off guard all this damn jewelry i bought you was my shorty i thought
post malone,hip-hop/rap,oh oh oh oh  oh oh oh  oh oh oh oh   we couldn't turn around 'til we were upside down i'll be the bad guy now but know i ain't too proud i  couldn't be there even when i tried you  don't believe it we do this every time   seasons change and our love went cold feed  the flame 'cause we can't let go run away but we're running in circles run away run away i dare you to do something i'm  waiting on you again so i don't take the blame run away but we're running in circles run away run away run away   let go i got a feeling that it's time to let go i said so i knew that this was doomed from the getgo you thought that it was special special but it was just the sex though the sex though and i still hear the echoes the echoes i got a feeling that it's time to let it go let it go   seasons change and our love went cold feed the flame 'cause we can't let go run away but we're running in circles run away run away i dare you to do something i'm waiting on you again so i don't take the blame run away but we're running in circles run away run away run away   maybe you don't understand what i'm going through it's only me what you got to lose make up your mind tell me what are you gonna do it's only me let it go   seasons change and our love went cold feed the flame 'cause we can't let go run away but we're running in circles run away run away i dare you to do something i'm waiting on you again so i don't take the blame run away but we're running in circles run away run away run away
